2016-09-28 13:20:00+00:00	00507&cn.ren	237	20.4768	1.7064	207.8424
2016-09-28 13:25:00+00:00	00507&cn.ren	241	20.8224	1.7352	209.5776
2016-09-28 13:30:00+00:00	00507&cn.ren	258	22.2912	1.8576	211.4352
2016-09-28 13:35:00+00:00	00507&cn.ren	257	22.2048	1.8504	213.2856
2016-09-28 13:40:00+00:00	00507&cn.ren	239	20.6496	1.7208	215.0064
2016-09-28 13:45:00+00:00	00507&cn.ren	254	21.9456	1.8288	216.8352
2016-09-28 13:50:00+00:00	00507&cn.ren	249	21.5136	1.7928	218.628
2016-09-28 13:55:00+00:00	00507&cn.ren	245	21.168	1.764	220.392
2016-09-28 14:00:00+00:00	00507&cn.ren	245	21.168	1.764	222.156
2016-09-28 14:05:00+00:00	00507&cn.ren	256	22.1184	1.8432	223.9992
2016-09-28 14:10:00+00:00	00507&cn.ren	236	20.3904	1.6992	225.6984
2016-09-28 14:15:00+00:00	00507&cn.ren	224	19.3536	1.6128	227.3112
2016-09-28 14:20:00+00:00	00507&cn.ren	221	19.0944	1.5912	228.9024
2016-09-28 14:25:00+00:00	00507&cn.ren	225	19.44	1.62	230.5224
2016-09-28 14:30:00+00:00	00507&cn.ren	231	19.9584	1.6632	232.1856
2016-09-28 14:35:00+00:00	00507&cn.ren	245	21.168	1.764	233.9496
2016-09-28 14:40:00+00:00	00507&cn.ren	261	22.5504	1.8792	235.8288
2016-09-28 14:45:00+00:00	00507&cn.ren	246	21.2544	1.7712	237.6
2016-09-28 14:50:00+00:00	00507&cn.ren	246	21.2544	1.7712	239.3712
2016-09-28 14:55:00+00:00	00507&cn.ren	244	21.0816	1.7568	241.128
2016-09-28 15:00:00+00:00	00507&cn.ren	234	20.2176	1.6848	242.8128
2016-09-28 15:05:00+00:00	00507&cn.ren	257	22.2048	1.8504	244.6632
2016-09-28 15:10:00+00:00	00507&cn.ren	266	22.9824	1.9152	246.5784
2016-09-28 15:15:00+00:00	00507&cn.ren	271	23.4144	1.9512	248.5296
2016-09-28 15:20:00+00:00	00507&cn.ren	264	22.8096	1.9008	250.4304
2016-09-28 15:25:00+00:00	00507&cn.ren	270	23.328	1.944	252.3744
2016-09-28 15:30:00+00:00	00507&cn.ren	253	21.8592	1.8216	254.196
2016-09-28 15:35:00+00:00	00507&cn.ren	257	22.2048	1.8504	256.0464
2016-09-28 15:40:00+00:00	00507&cn.ren	226	19.5264	1.6272	257.6736
2016-09-28 15:45:00+00:00	00507&cn.ren	238	20.5632	1.7136	259.3872
2016-09-28 15:50:00+00:00	00507&cn.ren	266	22.9824	1.9152	261.3024
2016-09-28 15:55:00+00:00	00507&cn.ren	269	23.2416	1.9368	263.2392
2016-09-28 16:00:00+00:00	00507&cn.ren	276	23.8464	1.9872	265.2264
2016-09-28 16:05:00+00:00	00507&cn.ren	255	22.032	1.836	267.0624
2016-09-28 16:10:00+00:00	00507&cn.ren	252	21.7728	1.8144	268.8768
2016-09-28 16:15:00+00:00	00507&cn.ren	245	21.168	1.764	270.6408
2016-09-28 16:20:00+00:00	00507&cn.ren	248	21.4272	1.7856	272.4264
2016-09-28 16:25:00+00:00	00507&cn.ren	243	20.9952	1.7496	274.176
2016-09-28 16:30:00+00:00	00507&cn.ren	246	21.2544	1.7712	275.9472
2016-09-28 16:35:00+00:00	00507&cn.ren	250	21.6	1.8	277.7472
2016-09-28 16:40:00+00:00	00507&cn.ren	260	22.464	1.872	279.6192
2016-09-28 16:45:00+00:00	00507&cn.ren	253	21.8592	1.8216	281.4408
2016-09-28 16:50:00+00:00	00507&cn.ren	233	20.1312	1.6776	283.1184
2016-09-28 16:55:00+00:00	00507&cn.ren	239	20.6496	1.7208	284.8392
2016-09-28 17:00:00+00:00	00507&cn.ren	233	20.1312	1.6776	286.5168
2016-09-28 17:05:00+00:00	00507&cn.ren	246	21.2544	1.7712	288.288
2016-09-28 17:10:00+00:00	00507&cn.ren	245	21.168	1.764	290.052
2016-09-28 17:15:00+00:00	00507&cn.ren	253	21.8592	1.8216	291.8736
2016-09-28 17:20:00+00:00	00507&cn.ren	262	22.6368	1.8864	293.76
2016-09-28 17:25:00+00:00	00507&cn.ren	259	22.3776	1.8648	295.6248
2016-09-28 17:30:00+00:00	00507&cn.ren	268	23.1552	1.9296	297.5544
2016-09-28 17:35:00+00:00	00507&cn.ren	256	22.1184	1.8432	299.3976
2016-09-28 17:40:00+00:00	00507&cn.ren	267	23.0688	1.9224	301.32
2016-09-28 17:45:00+00:00	00507&cn.ren	274	23.6736	1.9728	303.2928
2016-09-28 17:50:00+00:00	00507&cn.ren	304	26.2656	2.1888	305.4816
2016-09-28 17:55:00+00:00	00507&cn.ren	310	26.784	2.232	307.7136
2016-09-28 18:00:00+00:00	00507&cn.ren	301	26.0064	2.1672	309.8808
2016-09-28 18:05:00+00:00	00507&cn.ren	300	25.92	2.16	312.0408
2016-09-28 18:10:00+00:00	00507&cn.ren	287	24.7968	2.0664	314.1072
2016-09-28 18:15:00+00:00	00507&cn.ren	282	24.3648	2.0304	316.1376
2016-09-28 18:20:00+00:00	00507&cn.ren	265	22.896	1.908	318.0456
2016-09-28 18:25:00+00:00	00507&cn.ren	270	23.328	1.944	319.9896
2016-09-28 18:30:00+00:00	00507&cn.ren	259	22.3776	1.8648	321.8544
2016-09-28 18:35:00+00:00	00507&cn.ren	247	21.3408	1.7784	323.6328
2016-09-28 18:40:00+00:00	00507&cn.ren	230	19.872	1.656	325.2888
2016-09-28 18:45:00+00:00	00507&cn.ren	225	19.44	1.62	326.9088
2016-09-28 18:50:00+00:00	00507&cn.ren	217	18.7488	1.5624	328.4712
2016-09-28 18:55:00+00:00	00507&cn.ren	208	17.9712	1.4976	329.9688
2016-09-28 19:00:00+00:00	00507&cn.ren	199	17.1936	1.4328	331.4016
2016-09-28 19:05:00+00:00	00507&cn.ren	188	16.2432	1.3536	332.7552
2016-09-28 19:10:00+00:00	00507&cn.ren	195	16.848	1.404	334.1592
2016-09-28 19:15:00+00:00	00507&cn.ren	178	15.3792	1.2816	335.4408
2016-09-28 19:20:00+00:00	00507&cn.ren	168	14.5152	1.2096	336.6504
2016-09-28 19:25:00+00:00	00507&cn.ren	166	14.3424	1.1952	337.8456
2016-09-28 19:30:00+00:00	00507&cn.ren	164	14.1696	1.1808	339.0264
2016-09-28 19:35:00+00:00	00507&cn.ren	166	14.3424	1.1952	340.2216
2016-09-28 19:40:00+00:00	00507&cn.ren	164	14.1696	1.1808	341.4024
2016-09-28 19:45:00+00:00	00507&cn.ren	175	15.12	1.26	342.6624
